,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,_min,_sec,min_sec
16,0022100420,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,G,,38.000000:13,11.0,18.0,0.611,2.0,4.0,0.5,1.0,3.0,0.333,0.0,3.0,3.0,9.0,0.0,0.0,2.0,3.0,25.0,-8.0,38.000000,13,38.21666666666667
17,0022100420,1610612742,DAL,Dallas,1629650,Moses Brown,Moses,,,3.000000:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-4.0,3.000000,31,3.5166666666666666
18,0022100420,1610612742,DAL,Dallas,1628467,Maxi Kleber,Maxi,,,32.000000:54,3.0,6.0,0.5,3.0,5.0,0.6,0.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,1.0,0.0,1.0,9.0,1.0,32.000000,54,32.9
19,0022100420,1610612742,DAL,Dallas,203504,Trey Burke,Trey,,,22.000000:17,4.0,12.0,0.333,0.0,5.0,0.0,4.0,4.0,1.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,12.0,8.0,22.000000,17,22.283333333333335
20,0022100420,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,,,40.000000:05,7.0,19.0,0.368,4.0,11.0,0.364,2.0,2.0,1.0,0.0,9.0,9.0,3.0,1.0,0.0,2.0,2.0,20.0,9.0,40.000000,05,40.083333333333336
21,0022100420,1610612742,DAL,Dallas,1630182,Josh Green,Josh,,,10.000000:27,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,9.0,10.000000,27,10.45
22,0022100420,1610612742,DAL,Dallas,1628373,Frank Ntilikina,Frank,,,1.000000:57,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.000000,57,1.95
12,0022100410,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,32.000000:45,6.0,11.0,0.545,3.0,5.0,0.6,0.0,0.0,0.0,3.0,1.0,4.0,2.0,0.0,1.0,1.0,4.0,15.0,12.0,32.000000,45,32.75
13,0022100410,1610612742,DAL,Dallas,204001,Kristaps Porzingis,Kristaps,F,,25.000000:17,7.0,16.0,0.438,3.0,8.0,0.375,7.0,9.0,0.778,4.0,9.0,13.0,0.0,0.0,5.0,0.0,2.0,24.0,12.0,25.000000,17,25.283333333333335
14,0022100410,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,7.000000:51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,7.000000,51,7.85
15,0022100410,1610612742,DAL,Dallas,203493,Reggie Bullock,Reggie,G,,33.000000:07,3.0,5.0,0.6,2.0,4.0,0.5,1.0,1.0,1.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,2.0,9.0,13.0,33.000000,07,33.11666666666667
16,0022100410,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,G,,25.000000:16,4.0,7.0,0.571,0.0,1.0,0.0,5.0,5.0,1.0,0.0,2.0,2.0,8.0,1.0,0.0,1.0,3.0,13.0,0.0,25.000000,16,25.266666666666666
17,0022100410,1610612742,DAL,Dallas,1628467,Maxi Kleber,Maxi,,,29.000000:26,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,2.0,6.0,8.0,3.0,0.0,1.0,1.0,1.0,3.0,10.0,29.000000,26,29.433333333333334
18,0022100410,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,,,27.000000:02,7.0,17.0,0.412,5.0,11.0,0.455,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,19.0,18.0,27.000000,02,27.033333333333335
19,0022100410,1610612742,DAL,Dallas,203504,Trey Burke,Trey,,,22.000000:44,9.0,14.0,0.643,4.0,7.0,0.571,0.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,0.0,2.0,1.0,22.0,24.0,22.000000,44,22.733333333333334
20,0022100410,1610612742,DAL,Dallas,1629650,Moses Brown,Moses,,,8.000000:57,1.0,3.0,0.333,0.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,8.000000,57,8.95
21,0022100410,1610612742,DAL,Dallas,1630182,Josh Green,Josh,,,21.000000:13,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,6.0,2.0,0.0,1.0,2.0,1.0,7.0,13.0,21.000000,13,21.216666666666665
22,0022100410,1610612742,DAL,Dallas,1626246,Boban Marjanovic,Boban,,,3.000000:11,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,3.000000,11,3.183333333333333
23,0022100410,1610612742,DAL,Dallas,1628373,Frank Ntilikina,Frank,,,3.000000:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.000000,11,3.183333333333333
0,0022100400,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,28.000000:56,3.0,10.0,0.3,2.0,5.0,0.4,0.0,0.0,0.0,2.0,4.0,6.0,5.0,3.0,2.0,1.0,2.0,8.0,12.0,28.000000,56,28.933333333333334
1,0022100400,1610612742,DAL,Dallas,204001,Kristaps Porzingis,Kristaps,F,,29.000000:57,6.0,17.0,0.353,0.0,3.0,0.0,1.0,1.0,1.0,0.0,7.0,7.0,3.0,0.0,1.0,1.0,3.0,13.0,13.0,29.000000,57,29.95
2,0022100400,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,12.000000:40,1.0,3.0,0.333,0.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,12.000000,40,12.666666666666666
3,0022100400,1610612742,DAL,Dallas,203493,Reggie Bullock,Reggie,G,,26.000000:18,2.0,5.0,0.4,1.0,4.0,0.25,1.0,1.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,6.0,20.0,26.000000,18,26.3
4,0022100400,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,G,,30.000000:32,6.0,14.0,0.429,1.0,4.0,0.25,5.0,6.0,0.833,1.0,8.0,9.0,3.0,0.0,0.0,2.0,1.0,18.0,22.0,30.000000,32,30.533333333333335
5,0022100400,1610612742,DAL,Dallas,1629650,Moses Brown,Moses,,,20.000000:20,5.0,6.0,0.833,0.0,0.0,0.0,5.0,8.0,0.625,2.0,4.0,6.0,0.0,1.0,2.0,2.0,2.0,15.0,9.0,20.000000,20,20.333333333333332
6,0022100400,1610612742,DAL,Dallas,1628467,Maxi Kleber,Maxi,,,29.000000:44,6.0,12.0,0.5,1.0,6.0,0.167,3.0,3.0,1.0,1.0,6.0,7.0,2.0,0.0,0.0,0.0,2.0,16.0,10.0,29.000000,44,29.733333333333334
7,0022100400,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,,,23.000000:13,2.0,9.0,0.222,2.0,6.0,0.333,0.0,0.0,0.0,1.0,4.0,5.0,3.0,0.0,0.0,0.0,2.0,6.0,4.0,23.000000,13,23.216666666666665
8,0022100400,1610612742,DAL,Dallas,203504,Trey Burke,Trey,,,17.000000:28,3.0,8.0,0.375,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,7.0,-3.0,17.000000,28,17.466666666666665
9,0022100400,1610612742,DAL,Dallas,1630182,Josh Green,Josh,,,18.000000:26,3.0,5.0,0.6,1.0,2.0,0.5,1.0,2.0,0.5,1.0,4.0,5.0,2.0,1.0,0.0,0.0,2.0,8.0,6.0,18.000000,26,18.433333333333334
10,0022100400,1610612742,DAL,Dallas,1628373,Frank Ntilikina,Frank,,,2.000000:26,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.000000,26,2.4333333333333336
0,0022100383,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,37.000000:35,1.0,3.0,0.333,0.0,1.0,0.0,2.0,2.0,1.0,1.0,5.0,6.0,1.0,1.0,0.0,2.0,1.0,4.0,1.0,37.000000,35,37.583333333333336
1,0022100383,1610612742,DAL,Dallas,204001,Kristaps Porzingis,Kristaps,F,,30.000000:33,9.0,17.0,0.529,2.0,6.0,0.333,2.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,22.0,-21.0,30.000000,33,30.55
2,0022100383,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,22.000000:02,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,5.0,2.0,0.0,1.0,2.0,3.0,2.0,-3.0,22.000000,02,22.033333333333335
3,0022100383,1610612742,DAL,Dallas,203493,Reggie Bullock,Reggie,G,,21.000000:28,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-11.0,21.000000,28,21.466666666666665
4,0022100383,1610612742,DAL,Dallas,1629029,Luka Doncic,Luka,G,,36.000000:54,11.0,25.0,0.44,1.0,8.0,0.125,4.0,4.0,1.0,2.0,7.0,9.0,9.0,1.0,1.0,3.0,4.0,27.0,-9.0,36.000000,54,36.9
5,0022100383,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,,,30.000000:53,7.0,12.0,0.583,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,1.0,2.0,0.0,2.0,1.0,14.0,-14.0,30.000000,53,30.883333333333333
6,0022100383,1610612742,DAL,Dallas,1629650,Moses Brown,Moses,,,9.000000:08,2.0,3.0,0.667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,9.000000,08,9.133333333333333
7,0022100383,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,,,29.000000:45,7.0,15.0,0.467,1.0,9.0,0.111,0.0,0.0,0.0,1.0,3.0,4.0,2.0,3.0,0.0,2.0,1.0,15.0,-2.0,29.000000,45,29.75
8,0022100383,1610612742,DAL,Dallas,1628467,Maxi Kleber,Maxi,,,12.000000:53,0.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,-10.0,12.000000,53,12.883333333333333
9,0022100383,1610612742,DAL,Dallas,1630182,Josh Green,Josh,,,4.000000:05,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,-7.0,4.000000,05,4.083333333333333
10,0022100383,1610612742,DAL,Dallas,1628373,Frank Ntilikina,Frank,,,4.000000:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.000000,44,4.733333333333333
0,0022100373,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,32.000000:24,4.0,6.0,0.667,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,2.0,2.0,8.0,10.0,32.000000,24,32.4
1,0022100373,1610612742,DAL,Dallas,204001,Kristaps Porzingis,Kristaps,F,,23.000000:11,6.0,13.0,0.462,2.0,6.0,0.333,5.0,5.0,1.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,5.0,19.0,-1.0,23.000000,11,23.183333333333334
2,0022100373,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,20.000000:57,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,0.0,0.0,1.0,4.0,2.0,5.0,20.000000,57,20.95
3,0022100373,1610612742,DAL,Dallas,203493,Reggie Bullock,Reggie,G,,30.000000:11,5.0,7.0,0.714,4.0,6.0,0.667,1.0,1.0,1.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,2.0,15.0,5.0,30.000000,11,30.183333333333334
4,0022100373,1610612742,DAL,Dallas,1629029,Luka Doncic,Luka,G,,35.000000:55,10.0,19.0,0.526,5.0,10.0,0.5,1.0,2.0,0.5,0.0,8.0,8.0,7.0,1.0,0.0,9.0,1.0,26.0,18.0,35.000000,55,35.916666666666664
5,0022100373,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,,,34.000000:02,3.0,8.0,0.375,0.0,2.0,0.0,4.0,7.0,0.571,2.0,3.0,5.0,7.0,1.0,0.0,0.0,1.0,10.0,8.0,34.000000,02,34.03333333333333
6,0022100373,1610612742,DAL,Dallas,1628467,Maxi Kleber,Maxi,,,17.000000:57,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,2.0,3.0,1.0,2.0,-2.0,17.000000,57,17.95
7,0022100373,1610612742,DAL,Dallas,1629650,Moses Brown,Moses,,,12.000000:10,1.0,4.0,0.25,0.0,0.0,0.0,7.0,8.0,0.875,4.0,3.0,7.0,0.0,1.0,2.0,0.0,2.0,9.0,1.0,12.000000,10,12.166666666666666
8,0022100373,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,,,22.000000:54,4.0,10.0,0.4,1.0,6.0,0.167,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,2.0,0.0,9.0,3.0,22.000000,54,22.9
9,0022100373,1610612742,DAL,Dallas,1630182,Josh Green,Josh,,,10.000000:21,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,-7.0,10.000000,21,10.35
13,0022100363,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,37.000000:42,5.0,10.0,0.5,4.0,9.0,0.444,1.0,2.0,0.5,2.0,4.0,6.0,2.0,3.0,0.0,1.0,2.0,15.0,4.0,37.000000,42,37.7
14,0022100363,1610612742,DAL,Dallas,204001,Kristaps Porzingis,Kristaps,F,,31.000000:16,6.0,17.0,0.353,1.0,5.0,0.2,4.0,4.0,1.0,2.0,10.0,12.0,5.0,1.0,1.0,2.0,2.0,17.0,1.0,31.000000,16,31.266666666666666
15,0022100363,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,22.000000:49,3.0,3.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,22.000000,49,22.816666666666666
16,0022100363,1610612742,DAL,Dallas,203493,Reggie Bullock,Reggie,G,,28.000000:18,3.0,10.0,0.3,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,8.0,28.000000,18,28.3
17,0022100363,1610612742,DAL,Dallas,1629029,Luka Doncic,Luka,G,,36.000000:33,9.0,21.0,0.429,3.0,11.0,0.273,7.0,8.0,0.875,1.0,5.0,6.0,9.0,0.0,0.0,1.0,5.0,28.0,-2.0,36.000000,33,36.55
18,0022100363,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,,,23.000000:55,4.0,8.0,0.5,1.0,3.0,0.333,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,-12.0,23.000000,55,23.916666666666668
19,0022100363,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,,,27.000000:33,5.0,14.0,0.357,0.0,7.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,11.0,-6.0,27.000000,33,27.55
20,0022100363,1610612742,DAL,Dallas,1628467,Maxi Kleber,Maxi,,,13.000000:36,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,-4.0,13.000000,36,13.6
21,0022100363,1610612742,DAL,Dallas,1628373,Frank Ntilikina,Frank,,,11.000000:27,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,11.000000,27,11.45
22,0022100363,1610612742,DAL,Dallas,1630182,Josh Green,Josh,,,6.000000:51,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,-8.0,6.000000,51,6.85
12,0022100345,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,37.000000:24,5.0,12.0,0.417,4.0,6.0,0.667,0.0,0.0,0.0,3.0,3.0,6.0,4.0,3.0,1.0,1.0,5.0,14.0,-1.0,37.000000,24,37.4
13,0022100345,1610612742,DAL,Dallas,1628467,Maxi Kleber,Maxi,F,,32.000000:34,2.0,8.0,0.25,2.0,8.0,0.25,1.0,2.0,0.5,2.0,7.0,9.0,0.0,1.0,0.0,1.0,1.0,7.0,-13.0,32.000000,34,32.56666666666667
14,0022100345,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,23.000000:41,2.0,5.0,0.4,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,0.0,0.0,0.0,3.0,5.0,-5.0,23.000000,41,23.683333333333334
15,0022100345,1610612742,DAL,Dallas,203493,Reggie Bullock,Reggie,G,,27.000000:00,2.0,9.0,0.222,1.0,7.0,0.143,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,5.0,-15.0,27.000000,00,27.0
16,0022100345,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,G,,37.000000:09,7.0,21.0,0.333,0.0,2.0,0.0,1.0,2.0,0.5,3.0,0.0,3.0,8.0,1.0,0.0,3.0,4.0,15.0,-6.0,37.000000,09,37.15
17,0022100345,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,,,31.000000:12,7.0,18.0,0.389,5.0,9.0,0.556,10.0,14.0,0.714,2.0,5.0,7.0,0.0,2.0,0.0,1.0,2.0,29.0,7.0,31.000000,12,31.2
18,0022100345,1610612742,DAL,Dallas,1626246,Boban Marjanovic,Boban,,,10.000000:51,1.0,5.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,10.000000,51,10.85
19,0022100345,1610612742,DAL,Dallas,203504,Trey Burke,Trey,,,12.000000:46,3.0,9.0,0.333,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,8.0,0.0,12.000000,46,12.766666666666667
20,0022100345,1610612742,DAL,Dallas,1628373,Frank Ntilikina,Frank,,,12.000000:37,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,-2.0,12.000000,37,12.616666666666667
21,0022100345,1610612742,DAL,Dallas,1628425,Sterling Brown,Sterling,,,14.000000:46,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,-3.0,14.000000,46,14.766666666666667
14,0022100338,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,32.000000:05,3.0,7.0,0.429,2.0,5.0,0.4,0.0,2.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,8.0,-10.0,32.000000,05,32.083333333333336
15,0022100338,1610612742,DAL,Dallas,1628467,Maxi Kleber,Maxi,F,,31.000000:08,4.0,8.0,0.5,4.0,8.0,0.5,1.0,2.0,0.5,1.0,8.0,9.0,1.0,1.0,0.0,2.0,5.0,13.0,-8.0,31.000000,08,31.133333333333333
16,0022100338,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,19.000000:04,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,-7.0,19.000000,04,19.066666666666666
17,0022100338,1610612742,DAL,Dallas,203493,Reggie Bullock,Reggie,G,,27.000000:41,1.0,4.0,0.25,1.0,4.0,0.25,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,4.0,-1.0,27.000000,41,27.683333333333334
18,0022100338,1610612742,DAL,Dallas,1629029,Luka Doncic,Luka,G,,34.000000:51,7.0,20.0,0.35,0.0,6.0,0.0,7.0,9.0,0.778,1.0,9.0,10.0,7.0,0.0,0.0,7.0,4.0,21.0,-10.0,34.000000,51,34.85
19,0022100338,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,,,24.000000:34,3.0,11.0,0.273,2.0,6.0,0.333,4.0,6.0,0.667,1.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,12.0,-12.0,24.000000,34,24.566666666666666
20,0022100338,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,,,32.000000:19,7.0,11.0,0.636,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,3.0,16.0,-13.0,32.000000,19,32.31666666666667
21,0022100338,1610612742,DAL,Dallas,1626246,Boban Marjanovic,Boban,,,7.000000:37,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,4.0,-3.0,7.000000,37,7.616666666666667
22,0022100338,1610612742,DAL,Dallas,1628425,Sterling Brown,Sterling,,,16.000000:10,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,2.0,1.0,2.0,-12.0,16.000000,10,16.166666666666668
23,0022100338,1610612742,DAL,Dallas,203504,Trey Burke,Trey,,,8.000000:28,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,-4.0,8.000000,28,8.466666666666667
24,0022100338,1610612742,DAL,Dallas,1630647,Eugene Omoruyi,Eugene,,,2.000000:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000000,01,2.0166666666666666
25,0022100338,1610612742,DAL,Dallas,1630182,Josh Green,Josh,,,2.000000:01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.000000,01,2.0166666666666666
26,0022100338,1610612742,DAL,Dallas,1629650,Moses Brown,Moses,,,2.000000:01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.000000,01,2.0166666666666666
0,0022100325,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,24.000000:25,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,6.0,23.0,24.000000,25,24.416666666666668
1,0022100325,1610612742,DAL,Dallas,204001,Kristaps Porzingis,Kristaps,F,,27.000000:47,9.0,15.0,0.6,1.0,6.0,0.167,1.0,1.0,1.0,1.0,9.0,10.0,2.0,0.0,2.0,1.0,2.0,20.0,17.0,27.000000,47,27.783333333333335
2,0022100325,1610612742,DAL,Dallas,203939,Dwight Powell,Dwight,C,,11.000000:14,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,14.0,11.000000,14,11.233333333333333
3,0022100325,1610612742,DAL,Dallas,203493,Reggie Bullock,Reggie,G,,18.000000:26,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,6.0,18.0,18.000000,26,18.433333333333334
4,0022100325,1610612742,DAL,Dallas,1629029,Luka Doncic,Luka,G,,27.000000:27,11.0,16.0,0.688,2.0,5.0,0.4,4.0,4.0,1.0,1.0,3.0,4.0,14.0,1.0,0.0,8.0,1.0,28.0,29.0,27.000000,27,27.45
5,0022100325,1610612742,DAL,Dallas,1628467,Maxi Kleber,Maxi,,,16.000000:26,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,16.0,16.000000,26,16.433333333333334
6,0022100325,1610612742,DAL,Dallas,1628973,Jalen Brunson,Jalen,,,24.000000:11,7.0,9.0,0.778,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,17.0,12.0,24.000000,11,24.183333333333334
7,0022100325,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,Tim,,,25.000000:13,6.0,9.0,0.667,4.0,7.0,0.571,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,16.0,9.0,25.000000,13,25.216666666666665
8,0022100325,1610612742,DAL,Dallas,1628425,Sterling Brown,Sterling,,,19.000000:33,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,0.0,2.0,3.0,5.0,1.0,1.0,0.0,2.0,1.0,8.0,13.0,19.000000,33,19.55
9,0022100325,1610612742,DAL,Dallas,203504,Trey Burke,Trey,,,16.000000:48,4.0,7.0,0.571,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,9.0,7.0,16.000000,48,16.8
10,0022100325,1610612742,DAL,Dallas,1626246,Boban Marjanovic,Boban,,,10.000000:14,4.0,5.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,6.0,10.000000,14,10.233333333333333
11,0022100325,1610612742,DAL,Dallas,1630647,Eugene Omoruyi,Eugene,,,5.000000:23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,5.000000,23,5.383333333333334
12,0022100325,1610612742,DAL,Dallas,1630182,Josh Green,Josh,,,5.000000:23,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,5.000000,23,5.383333333333334
13,0022100325,1610612742,DAL,Dallas,1629650,Moses Brown,Moses,,,3.000000:45,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,-4.0,3.000000,45,3.75
14,0022100325,1610612742,DAL,Dallas,1630605,JaQuori McLaughlin,JaQuori,,,3.000000:45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,3.000000,45,3.75
12,0022100310,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,Dorian,F,,24.000000:58,6.0,10.0,0.6,2.0,6.0,0.333,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,14.0,1.0,24.000000,58,24.966666666666665
